image_path,file_exists,status,bytes,asset_id,profile_id,profile_name,name,description,file_id,filename,mime_type,service_date,historical_cost,valuation_cost,is_disposed,updated,attr_Abutment Material,attr_Adjacent Slope,attr_Area,attr_Bldg Number of Months in Use,attr_Bridge Type,attr_Cross Slope Average,attr_Cross Slope Max,attr_Decking Material,attr_Distance Between Benches,attr_Fall Height,attr_GIS ID,attr_Has Edge Guard,attr_Has Pedestrian Railing,attr_Has Pedestrian Walkway,attr_Height,attr_Last Inspection by Qualified Professional,attr_Length,attr_Load Capacity,attr_Manufacturer,"attr_Material (Frame, Tank, Body)",attr_Next Inspection by Qualified Professional,attr_Next Inspection by Staff,attr_Number of Steps,attr_Obstacle Max Height,attr_PO2026 Agrmt Priority,attr_Pipe Diameter,attr_Quantity of Shots,attr_Sign Mount Type,attr_Structure Material,attr_Structure Position,attr_Surface Material,attr_Tent Pad Type,attr_Tool Station Available,attr_Trail Gradient Average,attr_Trail Gradient Max,attr_Trail Surface Description,attr_Trail Use Type,attr_Trail Width Average,attr_Trail Width Minimum,attr_Vehicle Access,attr_Width,attr_acs Accessible Priority,attr_acs Is Asset Accessible,attr_acs Is the Route to the Asset Accessible
data/citywide/images/253/65790/46411__Hunlen_Falls_Bridge_Gabion_1.jpg,True,skip,121761,65790,253,Trail Bridge,Hunlen Falls Bridge,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",46411,Hunlen Falls Bridge Gabion 1.jpg,image/jpeg,1986-01-01,23405.0,46170.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Beam,,,Timber,,-1,bridges.65790,No,TBD,,0.8,2022-08-24,27.8,0,,,2026-08-01,2026-05-01,,,Not Applicable,,,,Steel,,,,,,,,,,,No,1.22,Medium,No,No
data/citywide/images/253/65790/46412__Hunlen_Falls_Bridge_Gabion_2.jpg,True,skip,100961,65790,253,Trail Bridge,Hunlen Falls Bridge,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",46412,Hunlen Falls Bridge Gabion 2.jpg,image/jpeg,1986-01-01,23405.0,46170.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Beam,,,Timber,,-1,bridges.65790,No,TBD,,0.8,2022-08-24,27.8,0,,,2026-08-01,2026-05-01,,,Not Applicable,,,,Steel,,,,,,,,,,,No,1.22,Medium,No,No
data/citywide/images/253/65790/46413__Hunlen_Falls_Bridge_Gabion_3.jpg,True,skip,135296,65790,253,Trail Bridge,Hunlen Falls Bridge,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",46413,Hunlen Falls Bridge Gabion 3.jpg,image/jpeg,1986-01-01,23405.0,46170.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Beam,,,Timber,,-1,bridges.65790,No,TBD,,0.8,2022-08-24,27.8,0,,,2026-08-01,2026-05-01,,,Not Applicable,,,,Steel,,,,,,,,,,,No,1.22,Medium,No,No
data/citywide/images/253/65790/46414__Hunlen_Falls_Bridge.JPG,True,skip,5818734,65790,253,Trail Bridge,Hunlen Falls Bridge,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",46414,Hunlen Falls Bridge.JPG,image/jpeg,1986-01-01,23405.0,46170.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Beam,,,Timber,,-1,bridges.65790,No,TBD,,0.8,2022-08-24,27.8,0,,,2026-08-01,2026-05-01,,,Not Applicable,,,,Steel,,,,,,,,,,,No,1.22,Medium,No,No
data/citywide/images/253/65790/46415__Hunlen_Falls_Bridge_-_Rotting_posts.jpg,True,skip,136745,65790,253,Trail Bridge,Hunlen Falls Bridge,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",46415,Hunlen Falls Bridge - Rotting posts.jpg,image/jpeg,1986-01-01,23405.0,46170.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Beam,,,Timber,,-1,bridges.65790,No,TBD,,0.8,2022-08-24,27.8,0,,,2026-08-01,2026-05-01,,,Not Applicable,,,,Steel,,,,,,,,,,,No,1.22,Medium,No,No
data/citywide/images/253/65790/46416__Hunlen_Falls_Bridge_-_Rotting_round_post_supporting_gabion.jpg,True,skip,100961,65790,253,Trail Bridge,Hunlen Falls Bridge,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",46416,Hunlen Falls Bridge - Rotting round post supporting gabion.jpg,image/jpeg,1986-01-01,23405.0,46170.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Beam,,,Timber,,-1,bridges.65790,No,TBD,,0.8,2022-08-24,27.8,0,,,2026-08-01,2026-05-01,,,Not Applicable,,,,Steel,,,,,,,,,,,No,1.22,Medium,No,No
data/citywide/images/253/66038/787__AST_EX_20210611_125500.jpeg,True,skip,1004857,66038,253,Trail Bridge,Trail Bridge,WOOD 1M X 5M; Comments: DON'T KNOW ACQUISITION YEAR SEE SKEENA REC OFFICER,787,AST_EX_20210611_125500.jpeg,image/jpeg,2006-01-01,7022.0,8550.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.66038,No,No railings,,0,2006-01-01,0,0,,TBD,2011-01-01,2026-05-01,,,high,,,,TBD,,TBD,,,,,,,,,No,1,Medium,TBD,TBD
data/citywide/images/253/66038/56352__AST_EX_20220726_153410.jpeg,True,skip,68082,66038,253,Trail Bridge,Trail Bridge,WOOD 1M X 5M; Comments: DON'T KNOW ACQUISITION YEAR SEE SKEENA REC OFFICER,56352,AST_EX_20220726_153410.jpeg,image/jpeg,2006-01-01,7022.0,8550.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.66038,No,No railings,,0,2006-01-01,0,0,,TBD,2011-01-01,2026-05-01,,,high,,,,TBD,,TBD,,,,,,,,,No,1,Medium,TBD,TBD
data/citywide/images/253/66038/71082__bridge.jpg,True,skip,1250344,66038,253,Trail Bridge,Trail Bridge,WOOD 1M X 5M; Comments: DON'T KNOW ACQUISITION YEAR SEE SKEENA REC OFFICER,71082,bridge.jpg,image/jpeg,2006-01-01,7022.0,8550.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.66038,No,No railings,,0,2006-01-01,0,0,,TBD,2011-01-01,2026-05-01,,,high,,,,TBD,,TBD,,,,,,,,,No,1,Medium,TBD,TBD
data/citywide/images/253/66168/44887__AST_EX_20220606_131509.jpeg,True,skip,124651,66168,253,Trail Bridge,Trail Bridge,Sharp Cr. Campg.; Additional notes: STEEL i-BEAM BRIDGE; Item description: WITH WOOD DECK;,44887,AST_EX_20220606_131509.jpeg,image/jpeg,2015-01-01,77727.0,85500.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1.00,bridges.66168,No,No railings,,0.00,2015-01-01,0.00,0.00,,TBD,2020-01-01,2026-05-07,,,Not Applicable,,,,TBD,,TBD,,,,,,,,,No,1.00,Medium,TBD,TBD
data/citywide/images/253/66168/75920__AST_EX_20241023_133126.jpeg,True,skip,130267,66168,253,Trail Bridge,Trail Bridge,Sharp Cr. Campg.; Additional notes: STEEL i-BEAM BRIDGE; Item description: WITH WOOD DECK;,75920,AST_EX_20241023_133126.jpeg,image/jpeg,2015-01-01,77727.0,85500.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1.00,bridges.66168,No,No railings,,0.00,2015-01-01,0.00,0.00,,TBD,2020-01-01,2026-05-07,,,Not Applicable,,,,TBD,,TBD,,,,,,,,,No,1.00,Medium,TBD,TBD
data/citywide/images/253/66168/75951__AST_EX_20241023_133119.jpeg,True,skip,140437,66168,253,Trail Bridge,Trail Bridge,Sharp Cr. Campg.; Additional notes: STEEL i-BEAM BRIDGE; Item description: WITH WOOD DECK;,75951,AST_EX_20241023_133119.jpeg,image/jpeg,2015-01-01,77727.0,85500.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1.00,bridges.66168,No,No railings,,0.00,2015-01-01,0.00,0.00,,TBD,2020-01-01,2026-05-07,,,Not Applicable,,,,TBD,,TBD,,,,,,,,,No,1.00,Medium,TBD,TBD
data/citywide/images/253/66168/75953__AST_EX_20241023_133012.jpeg,True,skip,132118,66168,253,Trail Bridge,Trail Bridge,Sharp Cr. Campg.; Additional notes: STEEL i-BEAM BRIDGE; Item description: WITH WOOD DECK;,75953,AST_EX_20241023_133012.jpeg,image/jpeg,2015-01-01,77727.0,85500.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1.00,bridges.66168,No,No railings,,0.00,2015-01-01,0.00,0.00,,TBD,2020-01-01,2026-05-07,,,Not Applicable,,,,TBD,,TBD,,,,,,,,,No,1.00,Medium,TBD,TBD
data/citywide/images/253/66168/81897__AST_EX_20250507_145131.jpeg,True,skip,140256,66168,253,Trail Bridge,Trail Bridge,Sharp Cr. Campg.; Additional notes: STEEL i-BEAM BRIDGE; Item description: WITH WOOD DECK;,81897,AST_EX_20250507_145131.jpeg,image/jpeg,2015-01-01,77727.0,85500.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1.00,bridges.66168,No,No railings,,0.00,2015-01-01,0.00,0.00,,TBD,2020-01-01,2026-05-07,,,Not Applicable,,,,TBD,,TBD,,,,,,,,,No,1.00,Medium,TBD,TBD
data/citywide/images/253/66169/63092__AST_EX_20220902_090453.jpeg,True,skip,99143,66169,253,Trail Bridge,Trail Bridge,Cahill Lake Campsite; Additional notes: 23' BRIDGE; Item description: Bridge to access campsite; Specifications: 23' steel I-beam with wood deck;,63092,AST_EX_20220902_090453.jpeg,image/jpeg,2006-01-01,32300.0,39330.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.66169,No,No railings,,0,2006-01-01,0.00,0.00,,TBD,2011-01-01,2025-10-23,,,Not Applicable,,,,TBD,,TBD,,,,,,,,,No,1.00,Medium,TBD,TBD
data/citywide/images/253/66171/44585__AST_EX_20220605_111611.jpeg,True,skip,128274,66171,253,Trail Bridge,Trail Bridge,"Beatrice Lake Trail; Additional notes: NEW IN 2008; Item description: ALUMINUM W RAININGS; Specifications: 15.3M X 1M WIDE ; Comments: GOOD, NEW BRIDGE INSTALLED IN FALL OF 1993.",44585,AST_EX_20220605_111611.jpeg,image/jpeg,2008-01-01,22233.0,26163.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.66171,No,No railings,,0,2008-01-01,0.00,0.00,,TBD,2013-01-01,2025-10-23,,,Not Applicable,,,,TBD,,TBD,,,,,,,,,No,1.00,Medium,TBD,TBD
data/citywide/images/253/66171/76624__AST_EX_20241023_171202.jpeg,True,skip,91177,66171,253,Trail Bridge,Trail Bridge,"Beatrice Lake Trail; Additional notes: NEW IN 2008; Item description: ALUMINUM W RAININGS; Specifications: 15.3M X 1M WIDE ; Comments: GOOD, NEW BRIDGE INSTALLED IN FALL OF 1993.",76624,AST_EX_20241023_171202.jpeg,image/jpeg,2008-01-01,22233.0,26163.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.66171,No,No railings,,0,2008-01-01,0.00,0.00,,TBD,2013-01-01,2025-10-23,,,Not Applicable,,,,TBD,,TBD,,,,,,,,,No,1.00,Medium,TBD,TBD
data/citywide/images/253/66171/76634__AST_EX_20241023_171227.jpeg,True,skip,109916,66171,253,Trail Bridge,Trail Bridge,"Beatrice Lake Trail; Additional notes: NEW IN 2008; Item description: ALUMINUM W RAININGS; Specifications: 15.3M X 1M WIDE ; Comments: GOOD, NEW BRIDGE INSTALLED IN FALL OF 1993.",76634,AST_EX_20241023_171227.jpeg,image/jpeg,2008-01-01,22233.0,26163.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.66171,No,No railings,,0,2008-01-01,0.00,0.00,,TBD,2013-01-01,2025-10-23,,,Not Applicable,,,,TBD,,TBD,,,,,,,,,No,1.00,Medium,TBD,TBD
data/citywide/images/253/66173/60824__AST_EX_20220822_085813.jpeg,True,skip,95323,66173,253,Trail Bridge,Trail Bridge,"Drinnon/Gwillim Lake Trail; Specifications: 2 10"" X 10"" BEAMS 3.5M LONG;",60824,AST_EX_20220822_085813.jpeg,image/jpeg,2012-01-01,5386.0,5985.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.66173,No,No railings,,0,2012-01-01,0,0,,TBD,2017-01-01,2026-05-01,,,Not Applicable,,,,TBD,,TBD,,,,,,,,,No,1,Medium,TBD,TBD
data/citywide/images/253/66174/60856__AST_EX_20220822_090135.jpeg,True,skip,131866,66174,253,Trail Bridge,Trail Bridge,Drinnon/Gwillim Lake Trail; Item description: Average length 6m; Specifications: I BEAM WITH WOOD AND MESH ;,60856,AST_EX_20220822_090135.jpeg,image/jpeg,2007-01-01,2519.0,3000.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.66174,No,No railings,,0,2007-01-01,0,0,,TBD,2012-01-01,2026-05-01,,,Not Applicable,,,,TBD,,TBD,,,,,,,,,No,1,Medium,TBD,TBD
data/citywide/images/253/66207/87210__AST_EX_20250827_122114.jpeg,True,skip,145049,66207,253,Trail Bridge,Trail Bridge,"Vargas Island Hiking Trail; Additional notes: 6100mm span, 1000mm width; constructed by 100mm diameter logs;",87210,AST_EX_20250827_122114.jpeg,image/jpeg,1994-01-01,7152.0,10431.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Fallen Tree,,,Timber,,3,bridges.66207,No,No railings,,0,1994-01-01,20,0,,TBD,1999-01-01,2026-08-27,,,Not Applicable,,,,Timber,,Wood or Timber,,,,,,,,,No,1,Medium,TBD,TBD
data/citywide/images/253/66207/87211__AST_EX_20250827_122100.jpeg,True,skip,153821,66207,253,Trail Bridge,Trail Bridge,"Vargas Island Hiking Trail; Additional notes: 6100mm span, 1000mm width; constructed by 100mm diameter logs;",87211,AST_EX_20250827_122100.jpeg,image/jpeg,1994-01-01,7152.0,10431.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Fallen Tree,,,Timber,,3,bridges.66207,No,No railings,,0,1994-01-01,20,0,,TBD,1999-01-01,2026-08-27,,,Not Applicable,,,,Timber,,Wood or Timber,,,,,,,,,No,1,Medium,TBD,TBD
data/citywide/images/253/66915/11436__AST_EX_20210804_145211.jpeg,True,skip,1218313,66915,253,Trail Bridge,Falls Creek Foot Bridge,Falls Creek Foot Bridge,11436,AST_EX_20210804_145211.jpeg,image/jpeg,2016-01-01,84620.0,91000.0,False,2026-04-28 08:50:10.685393+00,Steel,,,,Beam,,,Steel,,-1,bridges.66915,Yes,TBD,,2.2,2022-09-04,17.4,0,,,2027-09-01,2026-05-01,,,high,,,,Steel,,,,,,,,,,,No,0.9,Medium,No,No
data/citywide/images/253/66917/45702__AST_EX_20220610_093738.jpeg,True,skip,75197,66917,253,Trail Bridge,Grouse Creek Horse Bridge,Grouse Creek Horse Bridge on Birch Bluff Connector Trail,45702,AST_EX_20220610_093738.jpeg,image/jpeg,1996-01-01,24267.0,34200.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Beam,,,Timber,,-1,bridges.66917,No,TBD,,1.2,2022-09-03,12.4,0,,,2027-09-01,2026-06-10,,,Not Applicable,,,,Steel,,,,,,,,,,,No,0.7,Medium,No,No
data/citywide/images/253/66917/45704__AST_EX_20220610_093807.jpeg,True,skip,81951,66917,253,Trail Bridge,Grouse Creek Horse Bridge,Grouse Creek Horse Bridge on Birch Bluff Connector Trail,45704,AST_EX_20220610_093807.jpeg,image/jpeg,1996-01-01,24267.0,34200.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Beam,,,Timber,,-1,bridges.66917,No,TBD,,1.2,2022-09-03,12.4,0,,,2027-09-01,2026-06-10,,,Not Applicable,,,,Steel,,,,,,,,,,,No,0.7,Medium,No,No
data/citywide/images/253/66917/45706__AST_EX_20220610_093720.jpeg,True,skip,95352,66917,253,Trail Bridge,Grouse Creek Horse Bridge,Grouse Creek Horse Bridge on Birch Bluff Connector Trail,45706,AST_EX_20220610_093720.jpeg,image/jpeg,1996-01-01,24267.0,34200.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Beam,,,Timber,,-1,bridges.66917,No,TBD,,1.2,2022-09-03,12.4,0,,,2027-09-01,2026-06-10,,,Not Applicable,,,,Steel,,,,,,,,,,,No,0.7,Medium,No,No
data/citywide/images/253/66917/90358__IMG_0366.jpeg,True,skip,5233365,66917,253,Trail Bridge,Grouse Creek Horse Bridge,Grouse Creek Horse Bridge on Birch Bluff Connector Trail,90358,IMG_0366.jpeg,image/jpeg,1996-01-01,24267.0,34200.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Beam,,,Timber,,-1,bridges.66917,No,TBD,,1.2,2022-09-03,12.4,0,,,2027-09-01,2026-06-10,,,Not Applicable,,,,Steel,,,,,,,,,,,No,0.7,Medium,No,No
data/citywide/images/253/66920/64861__AST_IM_20220717_132815.jpeg,True,skip,120841,66920,253,Trail Bridge,Sticta Falls Foot Bridge,Sticta Falls Foot Bridge; Sticta Falls Foot Bridge,64861,AST_IM_20220717_132815.jpeg,image/jpeg,2011-01-01,22686.0,25650.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,-1,bridges.66920,No,No railings,,0.5,2022-09-04,9.1,0,,,2027-09-01,2026-05-01,,,high,,,,Aluminum,,,,,,,,,,,No,0.9,Medium,No,No
data/citywide/images/253/66922/11222__MI_20210803_125418.jpg,True,skip,7217036,66922,253,Trail Bridge,Spahats Falls Trail Bridge,Spahats Cr. - Falls Viewpoint; Specifications: 2M X 2M ON TRAIL TO VIEWING PLATFORM ;,11222,MI_20210803_125418.jpg,image/jpeg,1993-01-01,5724.0,8550.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,-1,bridges.66922,No,No railings,,0,1993-01-01,0,0,,,1998-01-01,2026-05-01,,,Not Applicable,,,,Timber,,,,,,,,,,,No,2,Medium,Yes,Yes
data/citywide/images/253/66923/11475__AST_EX_20210804_122126.jpeg,True,skip,1417782,66923,253,Trail Bridge,Ray Farm Trail Bridge,Ray Farm; Specifications: 4M X 2M ; Comments: BRIDGES NEED REPLACEMENT,11475,AST_EX_20210804_122126.jpeg,image/jpeg,1989-01-01,3820.0,6840.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,Timber,,-1,bridges.66923,No,No railings,,0,1989-01-01,0,0,,,1994-01-01,2026-05-01,,,high,,,,Timber,,,,,,,,,,,No,0,Medium,No,No
data/citywide/images/253/67205/38565__AST_EX_20220331_144231.jpeg,True,skip,106142,67205,253,Trail Bridge,Trail Bridge,West Lake Day Use; Item description: BEAVERLY CREEK BRIDGE; Specifications: 5' WIDE X 28' LONGCONCRETE ABUTMENTSSQUARE TIMBER STRINGERS30CM X 20CM STRINGERS ;,38565,AST_EX_20220331_144231.jpeg,image/jpeg,1981-01-01,5453.0,14535.0,False,2026-04-28 20:49:01.382898+00,Concrete,,,,Beam,,,Timber,,-1,bridges.67205,Yes,TBD,,0.33,1981-01-01,35,500,,Timber/Wood,1986-01-01,2027-04-22,,,high,,,,Timber,,TBD,,,,,,,,,No,5,Medium,Partially Describe in Condition Assessment,Partially Describe in Condition Assessment
data/citywide/images/253/67205/38570__AST_EX_20220331_144247.jpeg,True,skip,106403,67205,253,Trail Bridge,Trail Bridge,West Lake Day Use; Item description: BEAVERLY CREEK BRIDGE; Specifications: 5' WIDE X 28' LONGCONCRETE ABUTMENTSSQUARE TIMBER STRINGERS30CM X 20CM STRINGERS ;,38570,AST_EX_20220331_144247.jpeg,image/jpeg,1981-01-01,5453.0,14535.0,False,2026-04-28 20:49:01.382898+00,Concrete,,,,Beam,,,Timber,,-1,bridges.67205,Yes,TBD,,0.33,1981-01-01,35,500,,Timber/Wood,1986-01-01,2027-04-22,,,high,,,,Timber,,TBD,,,,,,,,,No,5,Medium,Partially Describe in Condition Assessment,Partially Describe in Condition Assessment
data/citywide/images/253/67205/93110__AST_EX_20260422_114842.jpeg,True,skip,128576,67205,253,Trail Bridge,Trail Bridge,West Lake Day Use; Item description: BEAVERLY CREEK BRIDGE; Specifications: 5' WIDE X 28' LONGCONCRETE ABUTMENTSSQUARE TIMBER STRINGERS30CM X 20CM STRINGERS ;,93110,AST_EX_20260422_114842.jpeg,image/jpeg,1981-01-01,5453.0,14535.0,False,2026-04-28 20:49:01.382898+00,Concrete,,,,Beam,,,Timber,,-1,bridges.67205,Yes,TBD,,0.33,1981-01-01,35,500,,Timber/Wood,1986-01-01,2027-04-22,,,high,,,,Timber,,TBD,,,,,,,,,No,5,Medium,Partially Describe in Condition Assessment,Partially Describe in Condition Assessment
data/citywide/images/253/67205/93111__AST_EX_20260422_114908.jpeg,True,skip,162769,67205,253,Trail Bridge,Trail Bridge,West Lake Day Use; Item description: BEAVERLY CREEK BRIDGE; Specifications: 5' WIDE X 28' LONGCONCRETE ABUTMENTSSQUARE TIMBER STRINGERS30CM X 20CM STRINGERS ;,93111,AST_EX_20260422_114908.jpeg,image/jpeg,1981-01-01,5453.0,14535.0,False,2026-04-28 20:49:01.382898+00,Concrete,,,,Beam,,,Timber,,-1,bridges.67205,Yes,TBD,,0.33,1981-01-01,35,500,,Timber/Wood,1986-01-01,2027-04-22,,,high,,,,Timber,,TBD,,,,,,,,,No,5,Medium,Partially Describe in Condition Assessment,Partially Describe in Condition Assessment
data/citywide/images/253/67206/38527__AST_EX_20220331_143221.jpeg,True,skip,57133,67206,253,Trail Bridge,Boardwalk,West Lake Day Use; Item description: TWO WOOD Boardwalks; Specifications: ONE = 12'X21' (VEHICLES)ONE = 5'X10' (ARCH) ;,38527,AST_EX_20220331_143221.jpeg,image/jpeg,1992-01-01,5720.0,8892.0,False,2026-04-28 20:49:01.382898+00,TBD,,,,Beam,,,Timber,,-1,bridges.67206,Yes,No railings,,9,1992-01-01,18,0,,Timber/Wood,1997-01-01,2027-04-22,,,high,,,,Timber,,TBD,,,,,,,,,Yes,12,Medium,Yes,Yes
data/citywide/images/253/67206/93066__AST_EX_20260422_114026.jpeg,True,skip,109289,67206,253,Trail Bridge,Boardwalk,West Lake Day Use; Item description: TWO WOOD Boardwalks; Specifications: ONE = 12'X21' (VEHICLES)ONE = 5'X10' (ARCH) ;,93066,AST_EX_20260422_114026.jpeg,image/jpeg,1992-01-01,5720.0,8892.0,False,2026-04-28 20:49:01.382898+00,TBD,,,,Beam,,,Timber,,-1,bridges.67206,Yes,No railings,,9,1992-01-01,18,0,,Timber/Wood,1997-01-01,2027-04-22,,,high,,,,Timber,,TBD,,,,,,,,,Yes,12,Medium,Yes,Yes
data/citywide/images/253/67206/93067__AST_EX_20260422_113952.jpeg,True,skip,118116,67206,253,Trail Bridge,Boardwalk,West Lake Day Use; Item description: TWO WOOD Boardwalks; Specifications: ONE = 12'X21' (VEHICLES)ONE = 5'X10' (ARCH) ;,93067,AST_EX_20260422_113952.jpeg,image/jpeg,1992-01-01,5720.0,8892.0,False,2026-04-28 20:49:01.382898+00,TBD,,,,Beam,,,Timber,,-1,bridges.67206,Yes,No railings,,9,1992-01-01,18,0,,Timber/Wood,1997-01-01,2027-04-22,,,high,,,,Timber,,TBD,,,,,,,,,Yes,12,Medium,Yes,Yes
data/citywide/images/253/67206/93068__AST_EX_20260422_114006.jpeg,True,skip,83047,67206,253,Trail Bridge,Boardwalk,West Lake Day Use; Item description: TWO WOOD Boardwalks; Specifications: ONE = 12'X21' (VEHICLES)ONE = 5'X10' (ARCH) ;,93068,AST_EX_20260422_114006.jpeg,image/jpeg,1992-01-01,5720.0,8892.0,False,2026-04-28 20:49:01.382898+00,TBD,,,,Beam,,,Timber,,-1,bridges.67206,Yes,No railings,,9,1992-01-01,18,0,,Timber/Wood,1997-01-01,2027-04-22,,,high,,,,Timber,,TBD,,,,,,,,,Yes,12,Medium,Yes,Yes
data/citywide/images/253/67465/49895__MI_20220621_194333.jpg,True,skip,834899,67465,253,Trail Bridge,Trail Bridge,"Whiteswan-Home Basin Cr. Campg; HOME BASIN CREEK BRIDGE; FOOT BRIDGE ACROSS HOME BASIN CREEK,LENGTH",49895,MI_20220621_194333.jpg,image/jpeg,1977-01-01,2252.0,9405.0,True,2026-01-14 00:17:59.51265+00,Timber,,,,Beam,,,Timber,,,bridges.67465,Yes,No railings,,1,,5,1,,Timber/Wood,,2026-05-01,,,Not Applicable,,,,Timber,,Wood or Timber,,,,,,,,,No,7,Not Applicable,Not Required,Not Required
data/citywide/images/253/67465/49896__MI_20220621_194411.jpg,True,skip,527348,67465,253,Trail Bridge,Trail Bridge,"Whiteswan-Home Basin Cr. Campg; HOME BASIN CREEK BRIDGE; FOOT BRIDGE ACROSS HOME BASIN CREEK,LENGTH",49896,MI_20220621_194411.jpg,image/jpeg,1977-01-01,2252.0,9405.0,True,2026-01-14 00:17:59.51265+00,Timber,,,,Beam,,,Timber,,,bridges.67465,Yes,No railings,,1,,5,1,,Timber/Wood,,2026-05-01,,,Not Applicable,,,,Timber,,Wood or Timber,,,,,,,,,No,7,Not Applicable,Not Required,Not Required
data/citywide/images/253/67465/49897__MI_20220621_194016.jpg,True,skip,462933,67465,253,Trail Bridge,Trail Bridge,"Whiteswan-Home Basin Cr. Campg; HOME BASIN CREEK BRIDGE; FOOT BRIDGE ACROSS HOME BASIN CREEK,LENGTH",49897,MI_20220621_194016.jpg,image/jpeg,1977-01-01,2252.0,9405.0,True,2026-01-14 00:17:59.51265+00,Timber,,,,Beam,,,Timber,,,bridges.67465,Yes,No railings,,1,,5,1,,Timber/Wood,,2026-05-01,,,Not Applicable,,,,Timber,,Wood or Timber,,,,,,,,,No,7,Not Applicable,Not Required,Not Required
data/citywide/images/253/79958/64864__AST_IM_20221026_105728__1_.jpeg,True,skip,100497,79958,253,Trail Bridge,First Canyon Foot Bridge,First Canyon Foot Bridge,64864,AST_IM_20221026_105728 (1).jpeg,image/jpeg,1996-01-01,150000.0,150000.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Beam,,,Timber,,-1,bridges.79958,No,TBD,,0.8,2022-09-03,7,0,,,2027-09-01,2026-05-01,,,Not Applicable,,,,Timber,,,,,,,,,,,No,0.84,Medium,No,No
data/citywide/images/253/79980/11553__AST_EX_20210804_081708.jpeg,True,skip,1328228,79980,253,Trail Bridge,Majerus Farm Foot Bridge,Majerus Farm Foot Bridge; Majerus Farm Foot Bridge,11553,AST_EX_20210804_081708.jpeg,image/jpeg,2019-08-01,8000.0,8000.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Truss,,,Timber,,-1,bridges.79980,No,No railings,,0,2019-08-01,0,0,,,2024-08-01,2026-05-01,,,Not Applicable,,,,Timber,,,,,,,,,,,No,0,Medium,No,No
